I	Calibration file raw_calib611-620.txt
C	 1	37	1	1	 2	2	46.700001	9.080000
C	 1	38	1	1	 2	1	49.700001	8.930000
C	 1	39	1	1	 2	0	48.400002	8.170000
C	 1	40	1	1	 3	4	48.599998	9.190000
C	 1	41	1	1	 3	3	52.500000	9.900000
C	 1	42	1	1	 3	2	47.200001	8.030000
C	 1	43	1	1	 3	1	46.700001	8.820000
C	 1	44	1	1	 3	0	45.700001	8.190000
C	 1	45	1	1	 4	4	52.799999	8.390000
C	 1	46	1	1	 4	3	48.700001	8.980000
C	 1	47	1	1	 4	2	48.000000	8.900000
C	 1	48	1	1	 4	1	51.400002	7.080000
C	 1	49	1	1	 4	0	53.000000	7.950000
C	 3	 0	2	0	0	0	45.700001	4.000000
C	 3	 1	2	0	0	0	50.200001	4.000000
C	 3	 2	2	0	0	0	42.900002	4.000000
C	 3	 3	2	0	0	0	47.299999	4.000000
C	 3	 4	2	0	0	0	80.199997	4.000000
C	 3	 5	2	0	0	0	42.700001	4.000000
C	 3	 6	2	0	0	0	111.900002	4.000000
C	 3	 7	2	0	0	0	44.000000	4.000000
C	 3	16	2	0	0	0	44.400002	4.000000
C	 3	17	2	0	0	0	47.599998	4.000000
C	 3	18	2	0	0	0	45.900002	4.000000
C	 3	19	2	0	0	0	45.200001	4.000000
C	 3	20	2	0	0	0	42.700001	4.000000
C	 3	21	2	0	0	0	40.700001	4.000000
C	 3	22	2	0	0	0	39.799999	4.000000
C	 3	23	2	0	0	0	42.099998	4.000000
C	 3	24	2	0	0	0	40.599998	4.000000
C	 3	25	2	0	0	0	42.000000	4.000000
C	 3	26	2	0	0	0	42.200001	4.000000
C	 3	27	2	0	0	0	45.000000	4.000000
C	 3	28	2	0	0	0	46.000000	4.000000
C	 3	29	2	0	0	0	46.799999	4.000000
C	 3	30	2	0	0	0	46.599998	4.000000
C	 3	31	2	0	0	0	45.299999	4.000000
C	 3	32	2	0	0	0	41.200001	4.000000
C	 3	33	2	0	0	0	45.599998	4.000000
C	 3	34	2	0	0	0	42.099998	4.000000
C	 3	35	2	0	0	0	39.099998	4.000000
C	 3	36	2	0	0	0	40.299999	4.000000
C	 3	37	2	0	0	0	41.900002	4.000000
C	 3	38	2	0	0	0	43.099998	4.000000
C	 3	39	2	0	0	0	45.500000	4.000000
C	 2	 0	0	0	24	0	7.400000	4.145415
C	 2	 1	0	0	24	2	7.400000	6.071208
C	 2	 2	0	0	24	4	7.400000	3.250813
C	 2	 3	0	0	23	0	7.400000	3.412774
C	 2	 4	0	0	23	2	7.400000	4.322380
C	 2	 5	0	0	23	4	7.400000	3.394740
C	 2	 6	0	0	22	0	7.400000	2.868646
C	 2	 7	0	0	22	2	7.400000	3.087034
C	 2	 8	0	0	22	4	7.400000	3.810844
C	 2	 9	0	0	21	0	7.400000	3.931282
C	 2	10	0	0	21	2	7.400000	4.043534
C	 2	11	0	0	21	4	7.400000	3.460788
C	 2	12	0	0	20	0	7.400000	3.802437
C	 2	13	0	0	20	2	7.400000	4.000000
C	 2	14	0	0	20	4	7.400000	3.439842
C	 2	16	0	0	24	6	7.400000	3.869349
C	 2	17	0	0	24	8	7.400000	3.677152
C	 2	18	0	0	24	10	7.400000	4.000000
C	 2	19	0	0	23	6	7.400000	4.523817
C	 2	20	0	0	23	8	7.400000	3.814182
C	 2	21	0	0	23	10	7.400000	3.694505
C	 2	22	0	0	22	6	7.400000	3.722878
C	 2	23	0	0	22	8	7.400000	2.800334
C	 2	24	0	0	22	10	7.400000	3.336728
C	 2	25	0	0	21	6	7.400000	3.221870
C	 2	26	0	0	21	8	7.400000	3.228869
C	 2	27	0	0	21	10	7.400000	3.136402
C	 2	28	0	0	20	6	7.400000	4.000000
C	 2	29	0	0	20	8	7.400000	3.203480
C	 2	30	0	0	20	10	7.400000	3.738580
C	 2	32	0	0	24	12	7.400000	3.805681
C	 2	33	0	0	24	14	7.400000	2.816506
C	 2	34	0	0	24	16	7.400000	4.023707
C	 2	35	0	0	23	12	7.400000	4.047846
C	 2	36	0	0	23	14	7.400000	4.174549
C	 2	37	0	0	23	16	7.400000	3.884202
C	 2	38	0	0	22	12	7.400000	3.439172
C	 2	39	0	0	22	14	7.400000	3.966720
C	 2	40	0	0	22	16	7.400000	4.463564
C	 2	41	0	0	21	12	7.400000	3.683012
C	 2	42	0	0	21	14	7.400000	3.159692
C	 2	43	0	0	21	16	7.400000	4.233273
C	 2	44	0	0	20	12	7.400000	4.069829
C	 2	45	0	0	20	14	7.400000	3.167870
C	 2	46	0	0	20	16	7.400000	4.000000
C	 2	48	0	0	24	18	7.400000	3.372281
C	 2	49	0	0	24	20	7.400000	3.341763
C	 2	50	0	0	24	22	7.400000	4.507027
C	 2	51	0	0	23	18	7.400000	3.801391
C	 2	52	0	0	23	20	7.400000	3.889004
C	 2	53	0	0	23	22	7.400000	5.091864
C	 2	54	0	0	22	18	7.400000	4.384904
C	 2	55	0	0	22	20	7.400000	3.563169
C	 2	56	0	0	22	22	7.400000	4.000000
C	 2	57	0	0	21	18	7.400000	3.993731
C	 2	58	0	0	21	20	7.400000	3.617747
C	 2	59	0	0	21	22	7.400000	9.245191
C	 2	60	0	0	20	18	7.400000	3.576848
C	 2	61	0	0	20	20	7.400000	3.529643
C	 2	62	0	0	20	22	7.400000	3.965960
C	 5	 0	0	0	24	24	5.800000	4.081236
C	 5	 1	0	0	24	26	5.800000	5.543562
C	 5	 2	0	0	24	28	5.800000	3.249188
C	 5	 3	0	0	23	24	5.800000	4.063050
C	 5	 4	0	0	23	26	5.800000	10.594431
C	 5	 5	0	0	23	28	5.800000	3.939077
C	 5	 6	0	0	22	24	5.800000	3.080903
C	 5	 7	0	0	22	26	5.800000	9.983360
C	 5	 8	0	0	22	28	5.800000	4.069683
C	 5	 9	0	0	21	24	5.800000	3.601134
C	 5	10	0	0	21	26	5.800000	9.022314
C	 5	11	0	0	21	28	5.800000	3.322694
C	 5	12	0	0	20	24	5.800000	3.911348
C	 5	13	0	0	20	26	5.800000	7.688885
C	 5	14	0	0	20	28	5.800000	3.243137
C	 5	16	0	0	24	30	5.800000	6.510010
C	 5	17	0	0	24	32	5.800000	5.459218
C	 5	18	0	0	24	34	5.800000	3.408190
C	 5	19	0	0	23	30	5.800000	10.925404
C	 5	20	0	0	23	32	5.800000	4.746764
C	 5	21	0	0	23	34	5.800000	3.072489
C	 5	22	0	0	22	30	5.800000	12.997479
C	 5	23	0	0	22	32	5.800000	3.391702
C	 5	24	0	0	22	34	5.800000	3.652796
C	 5	25	0	0	21	30	5.800000	3.812429
C	 5	26	0	0	21	32	5.800000	4.136294
C	 5	27	0	0	21	34	5.800000	3.678034
C	 5	28	0	0	20	30	5.800000	3.878439
C	 5	29	0	0	20	32	5.800000	4.790029
C	 5	30	0	0	20	34	5.800000	3.205768
C	 5	32	0	0	24	36	5.800000	5.397011
C	 5	33	0	0	24	38	5.800000	4.581918
C	 5	34	0	0	24	40	5.800000	3.090378
C	 5	35	0	0	23	36	5.800000	4.057387
C	 5	36	0	0	23	38	5.800000	4.098729
C	 5	37	0	0	23	40	5.800000	3.673735
C	 5	38	0	0	22	36	5.800000	4.394003
C	 5	39	0	0	22	38	5.800000	5.069254
C	 5	40	0	0	22	40	5.800000	3.531058
C	 5	41	0	0	21	36	5.800000	3.110833
C	 5	42	0	0	21	38	5.800000	5.298143
C	 5	43	0	0	21	40	5.800000	3.860065
C	 5	44	0	0	20	36	5.800000	5.184676
C	 5	45	0	0	20	38	5.800000	4.475744
C	 5	46	0	0	20	40	5.800000	3.991205
C	 5	48	0	0	24	42	5.800000	4.015929
C	 5	49	0	0	24	44	5.800000	3.271067
C	 5	50	0	0	24	46	5.800000	4.144949
C	 5	51	0	0	23	42	5.800000	5.273018
C	 5	52	0	0	23	44	5.800000	3.775684
C	 5	53	0	0	23	46	5.800000	3.530927
C	 5	54	0	0	22	42	5.800000	3.464007
C	 5	55	0	0	22	44	5.800000	3.173137
C	 5	56	0	0	22	46	5.800000	3.687276
C	 5	57	0	0	21	42	5.800000	3.576427
C	 5	58	0	0	21	44	5.800000	3.570566
C	 5	59	0	0	21	46	5.800000	2.876965
C	 5	60	0	0	20	42	5.800000	3.835200
C	 5	61	0	0	20	44	5.800000	3.159303
C	 5	62	0	0	20	46	5.800000	3.718899
C	 6	 0	0	0	24	48	4.500000	3.636520
C	 6	 1	0	0	24	50	4.500000	3.934887
C	 6	 2	0	0	24	52	4.500000	3.625046
C	 6	 3	0	0	23	48	4.500000	3.890417
C	 6	 4	0	0	23	50	4.500000	4.000000
C	 6	 5	0	0	23	52	4.500000	3.936431
C	 6	 6	0	0	22	48	4.500000	4.117606
C	 6	 7	0	0	22	50	4.500000	3.642829
C	 6	 8	0	0	22	52	4.500000	3.603730
C	 6	 9	0	0	21	48	4.500000	3.113468
C	 6	10	0	0	21	50	4.500000	3.729815
C	 6	11	0	0	21	52	4.500000	3.899463
C	 6	12	0	0	20	48	4.500000	3.593136
C	 6	13	0	0	20	50	4.500000	4.083510
C	 6	14	0	0	20	52	4.500000	4.182528
C	 6	16	0	0	24	54	4.500000	3.794622
C	 6	17	0	0	24	56	4.500000	3.654398
C	 6	18	0	0	24	58	4.500000	4.000000
C	 6	19	0	0	23	54	4.500000	3.162174
C	 6	20	0	0	23	56	4.500000	3.826292
C	 6	21	0	0	23	58	4.500000	3.701118
C	 6	22	0	0	22	54	4.500000	3.138640
C	 6	23	0	0	22	56	4.500000	3.807394
C	 6	24	0	0	22	58	4.500000	3.761188
C	 6	25	0	0	21	54	4.500000	3.430322
C	 6	26	0	0	21	56	4.500000	4.225869
C	 6	27	0	0	21	58	4.500000	3.812923
C	 6	28	0	0	20	54	4.500000	3.701922
C	 6	29	0	0	20	56	4.500000	3.331075
C	 6	30	0	0	20	58	4.500000	3.539379
C	 6	32	0	0	24	60	4.500000	4.000000
C	 6	33	0	0	24	62	4.500000	4.167179
C	 6	34	0	0	24	64	4.500000	7.568774
C	 6	35	0	0	23	60	4.500000	3.688874
C	 6	36	0	0	23	62	4.500000	3.431310
C	 6	37	0	0	23	64	4.500000	3.889705
C	 6	38	0	0	22	60	4.500000	3.688846
C	 6	39	0	0	22	62	4.500000	3.670010
C	 6	40	0	0	22	64	4.500000	4.524844
C	 6	41	0	0	21	60	4.500000	4.199036
C	 6	42	0	0	21	62	4.500000	3.638711
C	 6	43	0	0	21	64	4.500000	3.993946
C	 6	44	0	0	20	60	4.500000	4.171702
C	 6	45	0	0	20	62	4.500000	3.200402
C	 6	46	0	0	20	64	4.500000	3.765480
C	 6	48	0	0	24	66	4.500000	3.331269
C	 6	49	0	0	24	68	4.500000	3.436304
C	 6	50	0	0	24	70	4.500000	3.876462
C	 6	51	0	0	23	66	4.500000	3.769599
C	 6	52	0	0	23	68	4.500000	3.662786
C	 6	53	0	0	23	70	4.500000	3.759714
C	 6	54	0	0	22	66	4.500000	4.024546
C	 6	55	0	0	22	68	4.500000	3.842788
C	 6	56	0	0	22	70	4.500000	4.365822
C	 6	57	0	0	21	66	4.500000	3.963173
C	 6	58	0	0	21	68	4.500000	3.692742
C	 6	59	0	0	21	70	4.500000	3.538580
C	 6	60	0	0	20	66	4.500000	3.309313
C	 6	61	0	0	20	68	4.500000	3.717132
C	 6	62	0	0	20	70	4.500000	3.916345
C	 7	 0	0	0	24	72	3.600000	4.427061
C	 7	 1	0	0	24	74	3.600000	3.289386
C	 7	 2	0	0	24	76	3.600000	3.627713
C	 7	 3	0	0	23	72	3.600000	3.717495
C	 7	 4	0	0	23	74	3.600000	3.759027
C	 7	 5	0	0	23	76	3.600000	4.125777
C	 7	 6	0	0	22	72	3.600000	4.418551
C	 7	 7	0	0	22	74	3.600000	3.648741
C	 7	 8	0	0	22	76	3.600000	4.000000
C	 7	 9	0	0	21	72	3.600000	3.896430
C	 7	10	0	0	21	74	3.600000	3.950108
C	 7	11	0	0	21	76	3.600000	3.479969
C	 7	12	0	0	20	72	3.600000	3.064016
C	 7	13	0	0	20	74	3.600000	3.782024
C	 7	14	0	0	20	76	3.600000	3.791219
C	 7	16	0	0	24	78	3.600000	3.545009
C	 7	17	0	0	24	80	3.600000	3.878950
C	 7	18	0	0	24	82	3.600000	3.916729
C	 7	19	0	0	23	78	3.600000	3.924003
C	 7	20	0	0	23	80	3.600000	3.595353
C	 7	21	0	0	23	82	3.600000	3.650368
C	 7	22	0	0	22	78	3.600000	3.834341
C	 7	23	0	0	22	80	3.600000	3.673237
C	 7	24	0	0	22	82	3.600000	3.892855
C	 7	25	0	0	21	78	3.600000	3.956648
C	 7	26	0	0	21	80	3.600000	3.464163
C	 7	27	0	0	21	82	3.600000	3.312533
C	 7	28	0	0	20	78	3.600000	3.363044
C	 7	29	0	0	20	80	3.600000	5.235322
C	 7	30	0	0	20	82	3.600000	4.220291
C	 7	32	0	0	24	84	3.600000	3.783418
C	 7	33	0	0	24	86	3.600000	3.915322
C	 7	34	0	0	24	88	3.600000	4.287950
C	 7	35	0	0	23	84	3.600000	4.559906
C	 7	36	0	0	23	86	3.600000	4.839087
C	 7	37	0	0	23	88	3.600000	4.587548
C	 7	38	0	0	22	84	3.600000	3.769108
C	 7	39	0	0	22	86	3.600000	3.499810
C	 7	40	0	0	22	88	3.600000	5.474658
C	 7	41	0	0	21	84	3.600000	3.727776
C	 7	42	0	0	21	86	3.600000	4.205224
C	 7	43	0	0	21	88	3.600000	3.546309
C	 7	44	0	0	20	84	3.600000	3.995689
C	 7	45	0	0	20	86	3.600000	4.386162
C	 7	46	0	0	20	88	3.600000	3.886508
C	 7	48	0	0	24	90	3.600000	3.717577
C	 7	49	0	0	24	92	3.600000	3.652519
C	 7	50	0	0	24	94	3.600000	3.755241
C	 7	51	0	0	23	90	3.600000	4.183675
C	 7	52	0	0	23	92	3.600000	4.626567
C	 7	53	0	0	23	94	3.600000	3.808532
C	 7	54	0	0	22	90	3.600000	3.975501
C	 7	55	0	0	22	92	3.600000	4.048225
C	 7	56	0	0	22	94	3.600000	4.047801
C	 7	57	0	0	21	90	3.600000	5.217800
C	 7	58	0	0	21	92	3.600000	4.039721
C	 7	59	0	0	21	94	3.600000	4.401582
C	 7	60	0	0	20	90	3.600000	4.718963
C	 7	61	0	0	20	92	3.600000	3.873503
C	 7	62	0	0	20	94	3.600000	3.877036
C	 8	 0	0	0	24	96	3.000000	4.780468
C	 8	 1	0	0	24	98	3.000000	4.612632
C	 8	 3	0	0	23	96	3.000000	3.689587
C	 8	 4	0	0	23	98	3.000000	4.834141
C	 8	 6	0	0	22	96	3.000000	3.657002
C	 8	 7	0	0	22	98	3.000000	4.645074
C	 8	 9	0	0	21	96	3.000000	4.541636
C	 8	10	0	0	21	98	3.000000	4.165274
C	 8	12	0	0	20	96	3.000000	4.787194
C	 8	13	0	0	20	98	3.000000	4.306161
C	 8	16	0	0	19	0	3.000000	4.298474
C	 8	17	0	0	19	2	3.000000	3.473639
C	 8	18	0	0	19	4	3.000000	3.808961
C	 8	19	0	0	18	0	3.000000	3.848405
C	 8	20	0	0	18	2	3.000000	3.578884
C	 8	21	0	0	18	4	3.000000	3.471686
C	 8	22	0	0	17	0	3.000000	5.612754
C	 8	23	0	0	17	2	3.000000	3.535088
C	 8	24	0	0	17	4	3.000000	3.713804
C	 8	25	0	0	16	0	3.000000	8.206756
C	 8	26	0	0	16	2	3.000000	3.854086
C	 8	27	0	0	16	4	3.000000	3.107622
C	 8	28	0	0	15	0	3.000000	4.114032
C	 8	29	0	0	15	2	3.000000	4.151632
C	 8	30	0	0	15	4	3.000000	3.841563
C	 8	32	0	0	19	6	3.000000	4.043833
C	 8	33	0	0	19	8	3.000000	3.003707
C	 8	34	0	0	19	10	3.000000	3.784487
C	 8	35	0	0	18	6	3.000000	4.452946
C	 8	36	0	0	18	8	3.000000	4.013422
C	 8	37	0	0	18	10	3.000000	4.067256
C	 8	38	0	0	17	6	3.000000	4.233611
C	 8	39	0	0	17	8	3.000000	3.220843
C	 8	40	0	0	17	10	3.000000	3.137649
C	 8	41	0	0	16	6	3.000000	3.120895
C	 8	42	0	0	16	8	3.000000	3.832450
C	 8	43	0	0	16	10	3.000000	3.697804
C	 8	44	0	0	15	6	3.000000	3.528069
C	 8	45	0	0	15	8	3.000000	4.129645
C	 8	46	0	0	15	10	3.000000	3.416304
C	 8	48	0	0	19	12	3.000000	3.208316
C	 8	49	0	0	19	14	3.000000	3.783800
C	 8	50	0	0	19	16	3.000000	4.822949
C	 8	51	0	0	18	12	3.000000	3.420546
C	 8	52	0	0	18	14	3.000000	3.834992
C	 8	53	0	0	18	16	3.000000	3.253563
C	 8	54	0	0	17	12	3.000000	3.208806
C	 8	55	0	0	17	14	3.000000	3.545066
C	 8	56	0	0	17	16	3.000000	3.980939
C	 8	57	0	0	16	12	3.000000	3.673589
C	 8	58	0	0	16	14	3.000000	3.225658
C	 8	59	0	0	16	16	3.000000	3.075923
C	 8	60	0	0	15	12	3.000000	4.088495
C	 8	61	0	0	15	14	3.000000	3.311713
C	 8	62	0	0	15	16	3.000000	5.028541
C	 9	 0	0	0	19	18	2.000000	3.640142
C	 9	 1	0	0	19	20	2.000000	2.953362
C	 9	 2	0	0	19	22	2.000000	3.123114
C	 9	 3	0	0	18	18	2.000000	3.487931
C	 9	 4	0	0	18	20	2.000000	3.415222
C	 9	 5	0	0	18	22	2.000000	5.290421
C	 9	 6	0	0	17	18	2.000000	3.452603
C	 9	 7	0	0	17	20	2.000000	3.467151
C	 9	 8	0	0	17	22	2.000000	2.883260
C	 9	 9	0	0	16	18	2.000000	3.451453
C	 9	10	0	0	16	20	2.000000	2.762892
C	 9	11	0	0	16	22	2.000000	4.000000
C	 9	12	0	0	15	18	2.000000	3.851566
C	 9	13	0	0	15	20	2.000000	3.720390
C	 9	14	0	0	15	22	2.000000	3.376213
C	 9	16	0	0	19	24	2.000000	9.017806
C	 9	17	0	0	19	26	2.000000	2.985214
C	 9	18	0	0	19	28	2.000000	7.251261
C	 9	19	0	0	18	24	2.000000	4.226350
C	 9	20	0	0	18	26	2.000000	3.571002
C	 9	21	0	0	18	28	2.000000	4.343277
C	 9	22	0	0	17	24	2.000000	6.116563
C	 9	23	0	0	17	26	2.000000	3.761206
C	 9	24	0	0	17	28	2.000000	13.270069
C	 9	25	0	0	16	24	2.000000	5.499803
C	 9	26	0	0	16	26	2.000000	3.472627
C	 9	27	0	0	16	28	2.000000	7.233733
C	 9	28	0	0	15	24	2.000000	5.305285
C	 9	29	0	0	15	26	2.000000	3.663997
C	 9	30	0	0	15	28	2.000000	8.735613
C	 9	32	0	0	19	30	2.000000	6.579213
C	 9	33	0	0	19	32	2.000000	4.324129
C	 9	34	0	0	19	34	2.000000	4.700379
C	 9	35	0	0	18	30	2.000000	4.046998
C	 9	36	0	0	18	32	2.000000	3.899366
C	 9	37	0	0	18	34	2.000000	5.741813
C	 9	38	0	0	17	30	2.000000	13.189821
C	 9	39	0	0	17	32	2.000000	5.955831
C	 9	40	0	0	17	34	2.000000	10.410089
C	 9	41	0	0	16	30	2.000000	6.461918
C	 9	42	0	0	16	32	2.000000	4.027658
C	 9	43	0	0	16	34	2.000000	6.798604
C	 9	44	0	0	15	30	2.000000	5.173685
C	 9	45	0	0	15	32	2.000000	4.113678
C	 9	46	0	0	15	34	2.000000	3.948521
C	 9	48	0	0	19	36	2.000000	6.346537
C	 9	49	0	0	19	38	2.000000	2.875626
C	 9	50	0	0	19	40	2.000000	4.105856
C	 9	51	0	0	18	36	2.000000	6.741042
C	 9	52	0	0	18	38	2.000000	3.389519
C	 9	53	0	0	18	40	2.000000	3.282387
C	 9	54	0	0	17	36	2.000000	13.108924
C	 9	55	0	0	17	38	2.000000	4.153484
C	 9	56	0	0	17	40	2.000000	4.382962
C	 9	57	0	0	16	36	2.000000	3.531541
C	 9	58	0	0	16	38	2.000000	10.885646
C	 9	59	0	0	16	40	2.000000	4.238244
C	 9	60	0	0	15	36	2.000000	3.568455
C	 9	61	0	0	15	38	2.000000	12.713389
C	 9	62	0	0	15	40	2.000000	4.748465
C	10	 0	0	0	19	42	-0.100000	3.157787
C	10	 1	0	0	19	44	-0.100000	12.174770
C	10	 2	0	0	19	46	-0.100000	3.151680
C	10	 3	0	0	18	42	-0.100000	4.174095
C	10	 4	0	0	18	44	-0.100000	3.134274
C	10	 5	0	0	18	46	-0.100000	3.666964
C	10	 6	0	0	17	42	-0.100000	3.225417
C	10	 7	0	0	17	44	-0.100000	3.047484
C	10	 8	0	0	17	46	-0.100000	3.262170
C	10	 9	0	0	16	42	-0.100000	3.385355
C	10	10	0	0	16	44	-0.100000	3.193242
C	10	11	0	0	16	46	-0.100000	3.585176
C	10	12	0	0	15	42	-0.100000	4.112078
C	10	13	0	0	15	44	-0.100000	3.402277
C	10	14	0	0	15	46	-0.100000	3.896392
C	10	16	0	0	19	48	-0.100000	4.177157
C	10	17	0	0	19	50	-0.100000	3.763222
C	10	18	0	0	19	52	-0.100000	4.153738
C	10	19	0	0	18	48	-0.100000	3.547153
C	10	20	0	0	18	50	-0.100000	3.796383
C	10	21	0	0	18	52	-0.100000	3.773450
C	10	22	0	0	17	48	-0.100000	3.915866
C	10	23	0	0	17	50	-0.100000	3.197442
C	10	24	0	0	17	52	-0.100000	3.895264
C	10	25	0	0	16	48	-0.100000	3.517380
C	10	26	0	0	16	50	-0.100000	5.732526
C	10	27	0	0	16	52	-0.100000	8.714810
C	10	28	0	0	15	48	-0.100000	4.375136
C	10	29	0	0	15	50	-0.100000	4.988944
C	10	30	0	0	15	52	-0.100000	3.698721
C	10	32	0	0	19	54	-0.100000	4.940129
C	10	33	0	0	19	56	-0.100000	3.859334
C	10	34	0	0	19	58	-0.100000	3.281404
C	10	35	0	0	18	54	-0.100000	3.703475
C	10	36	0	0	18	56	-0.100000	3.922280
C	10	37	0	0	18	58	-0.100000	3.055387
C	10	38	0	0	17	54	-0.100000	4.121519
C	10	39	0	0	17	56	-0.100000	3.183572
C	10	40	0	0	17	58	-0.100000	3.598059
C	10	41	0	0	16	54	-0.100000	3.674597
C	10	42	0	0	16	56	-0.100000	3.036445
C	10	43	0	0	16	58	-0.100000	3.413902
C	10	44	0	0	15	54	-0.100000	3.859552
C	10	45	0	0	15	56	-0.100000	3.338339
C	10	46	0	0	15	58	-0.100000	3.393081
C	10	48	0	0	19	60	-0.100000	4.142811
C	10	49	0	0	19	62	-0.100000	4.002896
C	10	50	0	0	19	64	-0.100000	3.449955
C	10	51	0	0	18	60	-0.100000	5.636861
C	10	52	0	0	18	62	-0.100000	5.390156
C	10	53	0	0	18	64	-0.100000	3.769706
C	10	54	0	0	17	60	-0.100000	3.985964
C	10	55	0	0	17	62	-0.100000	3.654853
C	10	56	0	0	17	64	-0.100000	4.374516
C	10	57	0	0	16	60	-0.100000	3.168034
C	10	58	0	0	16	62	-0.100000	3.896348
C	10	59	0	0	16	64	-0.100000	3.720066
C	10	60	0	0	15	60	-0.100000	3.526272
C	10	61	0	0	15	62	-0.100000	4.059253
C	10	62	0	0	15	64	-0.100000	3.576674
C	11	 0	0	0	19	66	-0.700000	3.479194
C	11	 1	0	0	19	68	-0.700000	3.166012
C	11	 2	0	0	19	70	-0.700000	3.308159
C	11	 3	0	0	18	66	-0.700000	3.528088
C	11	 4	0	0	18	68	-0.700000	4.441133
C	11	 5	0	0	18	70	-0.700000	3.724734
C	11	 6	0	0	17	66	-0.700000	3.633285
C	11	 7	0	0	17	68	-0.700000	3.451701
C	11	 8	0	0	17	70	-0.700000	3.274090
C	11	 9	0	0	16	66	-0.700000	3.567345
C	11	10	0	0	16	68	-0.700000	4.186584
C	11	11	0	0	16	70	-0.700000	3.473483
C	11	12	0	0	15	66	-0.700000	3.668022
C	11	13	0	0	15	68	-0.700000	4.184095
C	11	14	0	0	15	70	-0.700000	3.955149
C	11	16	0	0	19	72	-0.700000	4.365086
C	11	17	0	0	19	74	-0.700000	3.718396
C	11	18	0	0	19	76	-0.700000	4.279897
C	11	19	0	0	18	72	-0.700000	3.556008
C	11	20	0	0	18	74	-0.700000	3.677987
C	11	21	0	0	18	76	-0.700000	3.657774
C	11	22	0	0	17	72	-0.700000	4.157289
C	11	23	0	0	17	74	-0.700000	3.348617
C	11	24	0	0	17	76	-0.700000	3.747365
C	11	25	0	0	16	72	-0.700000	3.476436
C	11	26	0	0	16	74	-0.700000	3.034378
C	11	27	0	0	16	76	-0.700000	3.806136
C	11	28	0	0	15	72	-0.700000	3.538652
C	11	29	0	0	15	74	-0.700000	3.022936
C	11	30	0	0	15	76	-0.700000	3.793483
C	11	32	0	0	19	78	-0.700000	3.632242
C	11	33	0	0	19	80	-0.700000	4.610792
C	11	34	0	0	19	82	-0.700000	4.779882
C	11	35	0	0	18	78	-0.700000	3.834190
C	11	36	0	0	18	80	-0.700000	3.817917
C	11	37	0	0	18	82	-0.700000	3.672364
C	11	38	0	0	17	78	-0.700000	4.164190
C	11	39	0	0	17	80	-0.700000	4.000000
C	11	40	0	0	17	82	-0.700000	3.922859
C	11	41	0	0	16	78	-0.700000	4.144838
C	11	42	0	0	16	80	-0.700000	3.704399
C	11	43	0	0	16	82	-0.700000	4.321554
C	11	44	0	0	15	78	-0.700000	3.992631
C	11	45	0	0	15	80	-0.700000	3.417817
C	11	46	0	0	15	82	-0.700000	3.349270
C	11	48	0	0	19	84	-0.700000	3.513067
C	11	49	0	0	19	86	-0.700000	3.800144
C	11	50	0	0	19	88	-0.700000	4.706584
C	11	51	0	0	18	84	-0.700000	3.288029
C	11	52	0	0	18	86	-0.700000	3.904748
C	11	53	0	0	18	88	-0.700000	3.807026
C	11	54	0	0	17	84	-0.700000	3.571935
C	11	55	0	0	17	86	-0.700000	5.335179
C	11	56	0	0	17	88	-0.700000	4.128870
C	11	57	0	0	16	84	-0.700000	4.362014
